device_id,bundle_id,sessionID_inEpoch,number_signals,ave_lat,ave_lon,ave_horizontalAcc,wifi_perc,first_timestamp,last_timestamp,duration,date
a.A0DD8B5F-7116-4363-A46F-8854175600DB,com.raycommedia.kltv.KLTVweather,1561510117,1,43.8902254245,-79.7357723206,12.0018124105,1.0,1561510127,1561510127,0.0,2020-02-06
a.A0DD8B5F-7116-4363-A46F-8854175600DB,com.raycommedia.kltv.KLTVweather,1561416475,2,43.87927123765,-79.75214993489999,12.0012082737,0.0,1561416480,1561416784,0.08444444,2020-02-06
a.A0DD8B5F-7116-4363-A46F-8854175600DB,com.raycommedia.kltv.KLTVweather,1546447047,1,43.8902634185,-79.7356806528,65.0,1.0,1546447047,1546447047,0.0,2020-02-06
a.A0DD8B5F-7116-4363-A46F-8854175600DB,com.raycommedia.kltv.KLTVweather,1567731599,2,43.8902667224,-79.7357994614,16.0,1.0,1567731178,1567731178,0.0,2020-02-06
a.A0DD8B5F-7116-4363-A46F-8854175600DB,com.raycommedia.kltv.KLTVweather,1559033066,1,43.890211486,-79.7354765823,32.0,1.0,1559033076,1559033076,0.0,2020-02-06
a.A0DD8B5F-7116-4363-A46F-8854175600DB,com.raycommedia.kltv.KLTVweather,1559731345,1,43.627464885,-79.575589056,12.0018124105,0.0,1559731354,1559731354,0.0,2020-02-06
a.A0DD8B5F-7116-4363-A46F-8854175600DB,com.raycommedia.kltv.KLTVweather,1543324002,1,43.4459578113,-79.6707234559,12.0018124105,0.0,1543324011,1543324011,0.0,2020-02-06
a.A0DD8B5F-7116-4363-A46F-8854175600DB,com.raycommedia.kltv.KLTVweather,1547520309,1,43.8902821715,-79.7356357605,24.0,1.0,1547519076,1547519076,0.0,2020-02-06
a.A0DD8B5F-7116-4363-A46F-8854175600DB,com.raycommedia.kltv.KLTVweather,1579394095,1,43.8900926551,-79.7357221029,24.0,0.0,1579350863,1579350863,0.0,2020-02-06
a.15B69200-4E8E-4722-944E-CDDDA570D87E,iphone.thescore.com,1581022534,1,25.7817640508,-80.2322765271,27.8051630244,1.0,1581022544,1581022544,0.0,2020-02-06
a.A0DD8B5F-7116-4363-A46F-8854175600DB,com.raycommedia.kltv.KLTVweather,1567882619,2,43.8903405504,-79.7356531266,6.00090620526,1.0,1567874085,1567874085,0.0,2020-02-06
a.A0DD8B5F-7116-4363-A46F-8854175600DB,com.raycommedia.kltv.KLTVweather,1556850308,1,43.8902480335,-79.735894257,12.0018124105,1.0,1556850318,1556850318,0.0,2020-02-06
a.A0DD8B5F-7116-4363-A46F-8854175600DB,com.raycommedia.kltv.KLTVweather,1543055544,1,43.8903368106,-79.7357601207,16.0024165474,1.0,1543055554,1543055554,0.0,2020-02-06
a.A0DD8B5F-7116-4363-A46F-8854175600DB,com.raycommedia.kltv.KLTVweather,1574353298,1,43.8974298735,-79.2497876097,65.0,0.0,1574359216,1574359216,0.0,2020-02-06
a.A0DD8B5F-7116-4363-A46F-8854175600DB,com.raycommedia.kltv.KLTVweather,1547563360,1,43.8902645573,-79.7356799549,65.0,1.0,1547552799,1547552799,0.0,2020-02-06
a.A0DD8B5F-7116-4363-A46F-8854175600DB,com.raycommedia.kltv.KLTVweather,1546519804,1,43.8902973269,-79.7358602879,16.0024165474,1.0,1546519814,1546519814,0.0,2020-02-06
a.A0DD8B5F-7116-4363-A46F-8854175600DB,com.raycommedia.kltv.KLTVweather,1559736185,1,43.7300602852,-79.56878343,24.003624821,0.0,1559736195,1559736195,0.0,2020-02-06
a.A0DD8B5F-7116-4363-A46F-8854175600DB,com.raycommedia.kltv.KLTVweather,1573410106,2,43.8888925005,-79.7291255599,65.0,0.0,1573409909,1573409909,0.0,2020-02-06
a.A0DD8B5F-7116-4363-A46F-8854175600DB,com.raycommedia.kltv.KLTVweather,1552104072,2,43.8890240229,-79.7348138995,65.0,1.0,1552082305,1552082305,0.0,2020-02-06
a.A0DD8B5F-7116-4363-A46F-8854175600DB,com.raycommedia.kltv.KLTVweather,1565084786,1,43.8903225313,-79.7354634244,16.0024165474,1.0,1565084795,1565084795,0.0,2020-02-06
a.A0DD8B5F-7116-4363-A46F-8854175600DB,com.raycommedia.kltv.KLTVweather,1560335360,1,43.8903499156,-79.7357821713,8.00120827368,1.0,1560335361,1560335361,0.0,2020-02-06
a.A0DD8B5F-7116-4363-A46F-8854175600DB,com.raycommedia.kltv.KLTVweather,1557053262,1,43.8903170725,-79.7357620206,8.00120827368,1.0,1557053271,1557053271,0.0,2020-02-06
a.A0DD8B5F-7116-4363-A46F-8854175600DB,com.raycommedia.kltv.KLTVweather,1573434485,2,43.8899576264,-79.7336008232,8.00120827368,1.0,1573427411,1573427411,0.0,2020-02-06
a.A0DD8B5F-7116-4363-A46F-8854175600DB,com.raycommedia.kltv.KLTVweather,1542103756,1,43.8901977539,-79.7357471684,65.0,1.0,1542103670,1542103670,0.0,2020-02-06
a.A0DD8B5F-7116-4363-A46F-8854175600DB,com.raycommedia.kltv.KLTVweather,1559275372,1,43.890309843,-79.7356081776,24.0,1.0,1559275356,1559275356,0.0,2020-02-06
a.A0DD8B5F-7116-4363-A46F-8854175600DB,com.raycommedia.kltv.KLTVweather,1558090827,1,43.5304624297,-79.7113872207,8.00120827368,0.0,1558090827,1558090827,0.0,2020-02-06
a.A0DD8B5F-7116-4363-A46F-8854175600DB,com.raycommedia.kltv.KLTVweather,1542637481,1,43.7795435635,-79.3531190814,32.0048330947,0.0,1542637491,1542637491,0.0,2020-02-06
a.A0DD8B5F-7116-4363-A46F-8854175600DB,com.raycommedia.kltv.KLTVweather,1576374013,2,43.8900501504,-79.7356446535,65.0,1.0,1576367169,1576367169,0.0,2020-02-06
a.A0DD8B5F-7116-4363-A46F-8854175600DB,com.raycommedia.kltv.KLTVweather,1553425280,2,43.8901487625,-79.7358267865,24.0,1.0,1553424964,1553424964,0.0,2020-02-06
a.A0DD8B5F-7116-4363-A46F-8854175600DB,com.raycommedia.kltv.KLTVweather,1565113719,1,43.8144552067,-79.4989361567,65.0,1.0,1565102775,1565102775,0.0,2020-02-06
a.A0DD8B5F-7116-4363-A46F-8854175600DB,com.raycommedia.kltv.KLTVweather,1542273227,2,43.8901604622,-79.7358524486,65.0,1.0,1542247204,1542247204,0.0,2020-02-06
a.A0DD8B5F-7116-4363-A46F-8854175600DB,com.raycommedia.kltv.KLTVweather,1561419183,1,43.8793911464,-79.7519611673,8.00120827368,0.0,1561419181,1561419181,0.0,2020-02-06
a.A0DD8B5F-7116-4363-A46F-8854175600DB,com.raycommedia.kltv.KLTVweather,1542735387,1,43.814453125,-79.4987365722,65.0,1.0,1542735387,1542735387,0.0,2020-02-06
a.A0DD8B5F-7116-4363-A46F-8854175600DB,com.raycommedia.kltv.KLTVweather,1549392857,1,43.7751243399,-79.6435185992,24.003624821,0.0,1549392866,1549392866,0.0,2020-02-06
a.A0DD8B5F-7116-4363-A46F-8854175600DB,com.raycommedia.kltv.KLTVweather,1569758080,1,43.8901877326,-79.7360041324,16.0,1.0,1569758090,1569758090,0.0,2020-02-06
a.0BA55ABF-F9E8-470B-A868-AFBD72DA6C07,iphone.thescore.com,1581014133,1,40.8410070905,-73.9216774683,65.0,0.0,1581014138,1581014138,0.0,2020-02-06
a.A0DD8B5F-7116-4363-A46F-8854175600DB,com.raycommedia.kltv.KLTVweather,1551011034,1,43.8902718569,-79.7359057798,16.0024165474,1.0,1551011038,1551011038,0.0,2020-02-06
a.A0DD8B5F-7116-4363-A46F-8854175600DB,com.raycommedia.kltv.KLTVweather,1549824251,1,43.8902405306,-79.7357018567,65.0,1.0,1549804643,1549804643,0.0,2020-02-06
a.A0DD8B5F-7116-4363-A46F-8854175600DB,com.raycommedia.kltv.KLTVweather,1541671374,1,43.8903349967,-79.7357077069,12.0018124105,1.0,1541671384,1541671384,0.0,2020-02-06
a.A0DD8B5F-7116-4363-A46F-8854175600DB,com.raycommedia.kltv.KLTVweather,1558170681,2,43.890295806,-79.7356538989,24.0,1.0,1558170124,1558170124,0.0,2020-02-06
a.A0DD8B5F-7116-4363-A46F-8854175600DB,com.raycommedia.kltv.KLTVweather,1546778873,2,43.8902812802,-79.7356121242,24.0,1.0,1546778872,1546778872,0.0,2020-02-06
a.A0DD8B5F-7116-4363-A46F-8854175600DB,com.raycommedia.kltv.KLTVweather,1555209010,1,43.8902585797,-79.7357720926,16.0,1.0,1555209010,1555209010,0.0,2020-02-06
a.A0DD8B5F-7116-4363-A46F-8854175600DB,com.raycommedia.kltv.KLTVweather,1566340534,1,43.8903318511,-79.7354857792,65.0,1.0,1566341003,1566341003,0.0,2020-02-06
a.A0DD8B5F-7116-4363-A46F-8854175600DB,com.raycommedia.kltv.KLTVweather,1558868094,1,43.8902326121,-79.7358009522,12.0,1.0,1558868094,1558868094,0.0,2020-02-06
a.A0DD8B5F-7116-4363-A46F-8854175600DB,com.raycommedia.kltv.KLTVweather,1559736116,1,43.7301276642,-79.5687287506,12.0018124105,0.0,1559736125,1559736125,0.0,2020-02-06
a.A0DD8B5F-7116-4363-A46F-8854175600DB,com.raycommedia.kltv.KLTVweather,1572863245,2,43.8901928476,-79.7354206812,65.0,1.0,1572861052,1572861052,0.0,2020-02-06
a.A0DD8B5F-7116-4363-A46F-8854175600DB,com.raycommedia.kltv.KLTVweather,1557176902,1,43.8902282715,-79.7355927333,24.0,1.0,1557176902,1557176902,0.0,2020-02-06
a.A0DD8B5F-7116-4363-A46F-8854175600DB,com.raycommedia.kltv.KLTVweather,1543259333,1,43.8144882806,-79.498787957,65.0,1.0,1543259333,1543259333,0.0,2020-02-06
a.A0DD8B5F-7116-4363-A46F-8854175600DB,com.raycommedia.kltv.KLTVweather,1560709438,1,43.8902544874,-79.7356336784,65.0,1.0,1560709162,1560709162,0.0,2020-02-06
a.A0DD8B5F-7116-4363-A46F-8854175600DB,com.raycommedia.kltv.KLTVweather,1558278557,1,43.8902355277,-79.7356725162,16.0024165474,1.0,1558278567,1558278567,0.0,2020-02-06
a.A0DD8B5F-7116-4363-A46F-8854175600DB,com.raycommedia.kltv.KLTVweather,1557738115,1,43.8902213403,-79.7359292518,32.0048330947,1.0,1557738124,1557738124,0.0,2020-02-06
a.A0DD8B5F-7116-4363-A46F-8854175600DB,com.raycommedia.kltv.KLTVweather,1563185751,1,43.8899987162,-79.735709196,65.0,1.0,1563186113,1563186113,0.0,2020-02-06
a.A0DD8B5F-7116-4363-A46F-8854175600DB,com.raycommedia.kltv.KLTVweather,1566985062,1,43.8901954736,-79.7355392157,65.0,1.0,1566984483,1566984483,0.0,2020-02-06
a.A0DD8B5F-7116-4363-A46F-8854175600DB,com.raycommedia.kltv.KLTVweather,1559726653,1,43.8902602653,-79.7358516164,32.0048330947,1.0,1559726662,1559726662,0.0,2020-02-06
a.A0DD8B5F-7116-4363-A46F-8854175600DB,com.raycommedia.kltv.KLTVweather,1573323394,1,43.783627124,-79.7006833568,24.0,0.0,1573323403,1573323403,0.0,2020-02-06
a.A0DD8B5F-7116-4363-A46F-8854175600DB,com.raycommedia.kltv.KLTVweather,1549804265,1,43.8902405306,-79.7357018567,65.0,1.0,1549804643,1549804643,0.0,2020-02-06
a.A0DD8B5F-7116-4363-A46F-8854175600DB,com.raycommedia.kltv.KLTVweather,1566343087,2,43.8902123101,-79.7356598278,65.0,1.0,1566343069,1566343069,0.0,2020-02-06
a.A0DD8B5F-7116-4363-A46F-8854175600DB,com.raycommedia.kltv.KLTVweather,1571608000,2,43.8900145744,-79.7333219121,38.7683500331,1.0,1571593506,1571593506,0.0,2020-02-06
a.A0DD8B5F-7116-4363-A46F-8854175600DB,com.raycommedia.kltv.KLTVweather,1559293651,1,43.8902282715,-79.7356229174,65.0,1.0,1559293484,1559293484,0.0,2020-02-06
a.A0DD8B5F-7116-4363-A46F-8854175600DB,com.raycommedia.kltv.KLTVweather,1545745347,1,43.8902709465,-79.7356467246,20.0,1.0,1545744861,1545744861,0.0,2020-02-06
a.A0DD8B5F-7116-4363-A46F-8854175600DB,com.raycommedia.kltv.KLTVweather,1566306699,1,43.6309869474,-79.5000020692,16.0,0.0,1566306709,1566306709,0.0,2020-02-06
a.A0DD8B5F-7116-4363-A46F-8854175600DB,com.raycommedia.kltv.KLTVweather,1548033166,1,43.8905302886,-79.7354760433,8.00120827368,1.0,1548033169,1548033169,0.0,2020-02-06
a.0BA55ABF-F9E8-470B-A868-AFBD72DA6C07,iphone.thescore.com,1581011023,1,40.8366318803,-73.9223321367,65.0,1.0,1581011032,1581011032,0.0,2020-02-06
a.A0DD8B5F-7116-4363-A46F-8854175600DB,com.raycommedia.kltv.KLTVweather,1542878874,2,43.8902535143,-79.7353552942,65.0,1.0,1542831778,1542831778,0.0,2020-02-06
a.A0DD8B5F-7116-4363-A46F-8854175600DB,com.raycommedia.kltv.KLTVweather,1542758286,1,43.8902556096,-79.7356939775,12.0018124105,1.0,1542758296,1542758296,0.0,2020-02-06
a.A0DD8B5F-7116-4363-A46F-8854175600DB,com.raycommedia.kltv.KLTVweather,1544629257,1,43.8145913376,-79.4990906956,65.0,1.0,1544629868,1544629868,0.0,2020-02-06
a.A0DD8B5F-7116-4363-A46F-8854175600DB,com.raycommedia.kltv.KLTVweather,1558171530,1,43.8901977539,-79.7356267881,12.0018124105,1.0,1558171523,1558171523,0.0,2020-02-06
a.A0DD8B5F-7116-4363-A46F-8854175600DB,com.raycommedia.kltv.KLTVweather,1543006278,1,43.890396411,-79.7355938917,16.0024165474,1.0,1543006286,1543006286,0.0,2020-02-06
a.A0DD8B5F-7116-4363-A46F-8854175600DB,com.raycommedia.kltv.KLTVweather,1543239484,1,43.5916814641,-79.645706422,48.0,0.0,1543239493,1543239493,0.0,2020-02-06
a.A0DD8B5F-7116-4363-A46F-8854175600DB,com.raycommedia.kltv.KLTVweather,1551228944,2,43.8902855384,-79.7355550733,65.0,1.0,1551211357,1551211357,0.0,2020-02-06
a.A0DD8B5F-7116-4363-A46F-8854175600DB,com.raycommedia.kltv.KLTVweather,1564611150,2,43.890159877,-79.7356515337,65.0,1.0,1564608134,1564608134,0.0,2020-02-06
a.A0DD8B5F-7116-4363-A46F-8854175600DB,com.raycommedia.kltv.KLTVweather,1542663085,1,43.8902037976,-79.7357662572,65.0,1.0,1542663036,1542663036,0.0,2020-02-06
a.A0DD8B5F-7116-4363-A46F-8854175600DB,com.raycommedia.kltv.KLTVweather,1543239986,1,43.5919225711,-79.6454702915,24.003624821,0.0,1543239995,1543239995,0.0,2020-02-06
a.15B69200-4E8E-4722-944E-CDDDA570D87E,iphone.thescore.com,1580996244,1,25.81135849,-80.3171512966,17.3016005753,0.0,1580996253,1580996253,0.0,2020-02-06
a.A0DD8B5F-7116-4363-A46F-8854175600DB,com.raycommedia.kltv.KLTVweather,1559141122,1,43.8064276017,-79.4237189345,65.0,0.0,1559141129,1559141129,0.0,2020-02-06
a.A0DD8B5F-7116-4363-A46F-8854175600DB,com.raycommedia.kltv.KLTVweather,1567203690,2,43.890273324,-79.735279337,24.003624821,1.0,1567196438,1567196438,0.0,2020-02-06
a.A0DD8B5F-7116-4363-A46F-8854175600DB,com.raycommedia.kltv.KLTVweather,1543008303,1,43.8701782724,-79.7247719558,16.0,0.0,1543008312,1543008312,0.0,2020-02-06
a.0BA55ABF-F9E8-470B-A868-AFBD72DA6C07,iphone.thescore.com,1580999695,1,40.8505768816,-73.9189295331,11.2335032653,1.0,1580999704,1580999704,0.0,2020-02-06
a.A0DD8B5F-7116-4363-A46F-8854175600DB,com.raycommedia.kltv.KLTVweather,1543165956,1,43.8902178136,-79.7358284984,16.0024165474,1.0,1543165966,1543165966,0.0,2020-02-06
a.A0DD8B5F-7116-4363-A46F-8854175600DB,com.raycommedia.kltv.KLTVweather,1563571679,2,43.8903380607,-79.7357116157,16.0024165474,1.0,1563571451,1563571451,0.0,2020-02-06
a.A0DD8B5F-7116-4363-A46F-8854175600DB,com.raycommedia.kltv.KLTVweather,1544096757,5,43.89028002186,-79.73568814854,10.001027032624,1.0,1544096757,1544097967,0.3361111,2020-02-06
a.A0DD8B5F-7116-4363-A46F-8854175600DB,com.raycommedia.kltv.KLTVweather,1563310879,1,43.8901009952,-79.7355485529,65.0,1.0,1563307495,1563307495,0.0,2020-02-06
a.A0DD8B5F-7116-4363-A46F-8854175600DB,com.raycommedia.kltv.KLTVweather,1557338860,1,43.8119506836,-79.5020236063,8.00120827368,0.0,1557338861,1557338861,0.0,2020-02-06
a.A0DD8B5F-7116-4363-A46F-8854175600DB,com.raycommedia.kltv.KLTVweather,1556904907,1,43.7883426832,-79.5518052044,65.0,0.0,1556904828,1556904828,0.0,2020-02-06
a.A0DD8B5F-7116-4363-A46F-8854175600DB,com.raycommedia.kltv.KLTVweather,1554978943,1,43.8902458995,-79.7357662239,6.00090620526,1.0,1554978943,1554978943,0.0,2020-02-06
a.A0DD8B5F-7116-4363-A46F-8854175600DB,com.raycommedia.kltv.KLTVweather,1573489787,1,43.8144015102,-79.4988313787,65.0,1.0,1573485669,1573485669,0.0,2020-02-06
a.A0DD8B5F-7116-4363-A46F-8854175600DB,com.raycommedia.kltv.KLTVweather,1542662729,1,43.8902538953,-79.7356454812,65.0,1.0,1542662700,1542662700,0.0,2020-02-06
a.E97E8883-EDB6-4B21-96DD-A3A1AD483614,com.raycommedia.WALBNewsApp1,1581011689,1,31.6998291016,-83.2836949078,85.5315299902,0.0,1581011692,1581011692,0.0,2020-02-06
a.A0DD8B5F-7116-4363-A46F-8854175600DB,com.raycommedia.kltv.KLTVweather,1543003346,1,43.8145441898,-79.4989202976,65.0,1.0,1543003353,1543003353,0.0,2020-02-06
a.A0DD8B5F-7116-4363-A46F-8854175600DB,com.raycommedia.kltv.KLTVweather,1570151997,2,43.8901908802,-79.735391056,65.0,1.0,1570136317,1570136317,0.0,2020-02-06
a.E97E8883-EDB6-4B21-96DD-A3A1AD483614,com.raycommedia.WALBNewsApp1,1580991784,1,31.6995813372,-83.2841925324,10.0,0.0,1580991770,1580991770,0.0,2020-02-06
a.8FE7EDDE-4F22-4373-80A0-85C4B142988C,com.mobestream.keyring,1581003922,4,41.7143123193,-71.501716032975,65.0,1.0,1581003923,1581003923,0.0,2020-02-06
a.A0DD8B5F-7116-4363-A46F-8854175600DB,com.raycommedia.kltv.KLTVweather,1576289032,2,43.890286754,-79.7354419183,65.0,1.0,1576287523,1576287523,0.0,2020-02-06
a.A0DD8B5F-7116-4363-A46F-8854175600DB,com.raycommedia.kltv.KLTVweather,1550054189,2,43.8902264723,-79.7356824367,65.0,1.0,1550053896,1550053896,0.0,2020-02-06
a.A0DD8B5F-7116-4363-A46F-8854175600DB,com.raycommedia.kltv.KLTVweather,1569920614,1,43.8902267886,-79.735589633,48.0,1.0,1569920624,1569920624,0.0,2020-02-06
a.A0DD8B5F-7116-4363-A46F-8854175600DB,com.raycommedia.kltv.KLTVweather,1557174919,1,43.8902885456,-79.7356923217,8.00120827368,1.0,1557174924,1557174924,0.0,2020-02-06
a.15B69200-4E8E-4722-944E-CDDDA570D87E,iphone.thescore.com,1581025074,1,25.7818140835,-80.2322066035,15.8871473543,1.0,1581025084,1581025084,0.0,2020-02-06
a.A0DD8B5F-7116-4363-A46F-8854175600DB,com.raycommedia.kltv.KLTVweather,1560215925,1,43.8901902235,-79.7356960982,65.0,1.0,1560215547,1560215547,0.0,2020-02-06
a.A0DD8B5F-7116-4363-A46F-8854175600DB,com.raycommedia.kltv.KLTVweather,1543872512,1,43.8903407314,-79.7356536088,24.0,1.0,1543872098,1543872098,0.0,2020-02-06
a.A0DD8B5F-7116-4363-A46F-8854175600DB,com.raycommedia.kltv.KLTVweather,1547390799,1,43.8902745965,-79.7357713739,8.00120827368,1.0,1547390808,1547390808,0.0,2020-02-06
a.A0DD8B5F-7116-4363-A46F-8854175600DB,com.raycommedia.kltv.KLTVweather,1566072253,1,43.8903414562,-79.73559761,16.0024165474,1.0,1566072263,1566072263,0.0,2020-02-06
a.A0DD8B5F-7116-4363-A46F-8854175600DB,com.raycommedia.kltv.KLTVweather,1568020052,2,43.8902360417,-79.7357556077,12.0,1.0,1568019564,1568019564,0.0,2020-02-06
a.A0DD8B5F-7116-4363-A46F-8854175600DB,com.raycommedia.kltv.KLTVweather,1557737714,1,43.8903503418,-79.7357337991,8.00120827368,1.0,1557737642,1557737642,0.0,2020-02-06
a.A0DD8B5F-7116-4363-A46F-8854175600DB,com.raycommedia.kltv.KLTVweather,1543028707,1,43.8902534506,-79.7356495765,65.0,1.0,1543025929,1543025929,0.0,2020-02-06
a.A0DD8B5F-7116-4363-A46F-8854175600DB,com.raycommedia.kltv.KLTVweather,1558976519,1,43.7245178223,-79.5313577144,8.00120827368,0.0,1558976519,1558976519,0.0,2020-02-06
a.A0DD8B5F-7116-4363-A46F-8854175600DB,com.raycommedia.kltv.KLTVweather,1553560985,2,43.8900808667,-79.7354111673,16.0,1.0,1553559384,1553559384,0.0,2020-02-06
a.0BA55ABF-F9E8-470B-A868-AFBD72DA6C07,iphone.thescore.com,1580963105,4,40.850503786,-73.9189769667,22.496813716574998,1.0,1580963111,1580963114,8.3333335E-4,2020-02-06
a.A0DD8B5F-7116-4363-A46F-8854175600DB,com.raycommedia.kltv.KLTVweather,1560429429,1,43.814239502,-79.4990308421,16.0,1.0,1560429429,1560429429,0.0,2020-02-06
a.15B69200-4E8E-4722-944E-CDDDA570D87E,iphone.thescore.com,1580956464,2,25.781856226,-80.232336495,39.6735147246,1.0,1580956456,1580956474,0.005,2020-02-06
a.0BA55ABF-F9E8-470B-A868-AFBD72DA6C07,iphone.thescore.com,1580940820,1,40.838454769,-73.9248468473,9.78267350901,0.0,1580940828,1580940828,0.0,2020-02-06
a.A0DD8B5F-7116-4363-A46F-8854175600DB,com.raycommedia.kltv.KLTVweather,1542795232,1,43.8903029802,-79.7358071719,24.0,1.0,1542795242,1542795242,0.0,2020-02-06
a.74AFE7F0-CF39-441A-87CE-8BCEF9B3F732,com.apnews.ipad.mobilenewsdevel,1580872321,20,40.11164049999999,-75.32480950000001,37.5,1.0,1580872196,1580872329,0.036944445,2020-02-06
a.A0DD8B5F-7116-4363-A46F-8854175600DB,com.raycommedia.kltv.KLTVweather,1558950374,1,43.8902587891,-79.73557377,65.0,1.0,1558950142,1558950142,0.0,2020-02-06
a.15B69200-4E8E-4722-944E-CDDDA570D87E,iphone.thescore.com,1580995349,1,25.8108974392,-80.3169957306,8.2216250748,0.0,1580995358,1580995358,0.0,2020-02-06
a.A0DD8B5F-7116-4363-A46F-8854175600DB,com.raycommedia.kltv.KLTVweather,1561107984,2,43.8904302872,-79.7356284497,12.0,1.0,1561107532,1561107532,0.0,2020-02-06
a.A0DD8B5F-7116-4363-A46F-8854175600DB,com.raycommedia.kltv.KLTVweather,1542806311,1,43.6787572768,-79.4090763687,25.0,0.0,1542806320,1542806320,0.0,2020-02-06
a.A0DD8B5F-7116-4363-A46F-8854175600DB,com.raycommedia.kltv.KLTVweather,1558200007,1,43.8242703983,-79.6113396385,64.0096661894,1.0,1558200017,1558200017,0.0,2020-02-06
a.A0DD8B5F-7116-4363-A46F-8854175600DB,com.raycommedia.kltv.KLTVweather,1554848045,1,43.8902629742,-79.7358854566,16.0,1.0,1554848048,1554848048,0.0,2020-02-06
a.0BA55ABF-F9E8-470B-A868-AFBD72DA6C07,iphone.thescore.com,1581014048,1,40.8410347672,-73.9217674263,65.0,0.0,1581014055,1581014055,0.0,2020-02-06
a.0BA55ABF-F9E8-470B-A868-AFBD72DA6C07,iphone.thescore.com,1580959085,1,40.85044854,-73.9187400997,10.6790584499,1.0,1580959095,1580959095,0.0,2020-02-06
a.A0DD8B5F-7116-4363-A46F-8854175600DB,com.raycommedia.kltv.KLTVweather,1543229236,1,43.8902567641,-79.735706052,16.0,1.0,1543229246,1543229246,0.0,2020-02-06
a.A0DD8B5F-7116-4363-A46F-8854175600DB,com.raycommedia.kltv.KLTVweather,1542655880,1,43.7735889767,-79.6352229048,8.00120827368,0.0,1542655886,1542655886,0.0,2020-02-06
a.A0DD8B5F-7116-4363-A46F-8854175600DB,com.raycommedia.kltv.KLTVweather,1543365011,1,43.8902445304,-79.7356073501,65.0,1.0,1543348623,1543348623,0.0,2020-02-06
a.A0DD8B5F-7116-4363-A46F-8854175600DB,com.raycommedia.kltv.KLTVweather,1542222868,1,43.7757843729,-79.5446110349,12.0018124105,1.0,1542222878,1542222878,0.0,2020-02-06
a.A0DD8B5F-7116-4363-A46F-8854175600DB,com.raycommedia.kltv.KLTVweather,1580240560,1,43.8903803504,-79.7354864194,24.003624821,0.0,1580242260,1580242260,0.0,2020-02-06
a.A0DD8B5F-7116-4363-A46F-8854175600DB,com.raycommedia.kltv.KLTVweather,1541498974,1,43.890246202,-79.7357812862,32.0,1.0,1541498984,1541498984,0.0,2020-02-06
a.A0DD8B5F-7116-4363-A46F-8854175600DB,com.raycommedia.kltv.KLTVweather,1559753400,1,43.8144073222,-79.4989162829,65.0,1.0,1559753473,1559753473,0.0,2020-02-06
a.A0DD8B5F-7116-4363-A46F-8854175600DB,com.raycommedia.kltv.KLTVweather,1576640248,1,43.8902466887,-79.7356012346,65.0,1.0,1576641350,1576641350,0.0,2020-02-06
a.A0DD8B5F-7116-4363-A46F-8854175600DB,com.raycommedia.kltv.KLTVweather,1548299494,1,43.8901977539,-79.7356133871,48.0,1.0,1548299289,1548299289,0.0,2020-02-06
a.A0DD8B5F-7116-4363-A46F-8854175600DB,com.raycommedia.kltv.KLTVweather,1551182198,2,43.8902161497,-79.7358748649,24.0,1.0,1551181736,1551181736,0.0,2020-02-06
a.0BA55ABF-F9E8-470B-A868-AFBD72DA6C07,iphone.thescore.com,1580944830,1,40.8505481226,-73.9189956237,10.1714587525,0.0,1580944839,1580944839,0.0,2020-02-06
a.A0DD8B5F-7116-4363-A46F-8854175600DB,com.raycommedia.kltv.KLTVweather,1571797643,2,43.8902034796,-79.7355866843,65.0,1.0,1571772741,1571772741,0.0,2020-02-06
a.0BA55ABF-F9E8-470B-A868-AFBD72DA6C07,iphone.thescore.com,1581017588,1,40.838479934,-73.9249419641,11.4745793686,0.0,1581017597,1581017597,0.0,2020-02-06
a.A0DD8B5F-7116-4363-A46F-8854175600DB,com.raycommedia.kltv.KLTVweather,1569275206,1,43.8901368878,-79.7356572341,65.0,1.0,1569275529,1569275529,0.0,2020-02-06
a.A0DD8B5F-7116-4363-A46F-8854175600DB,com.raycommedia.kltv.KLTVweather,1548723716,2,43.8902951384,-79.7356208599,20.0,1.0,1548689716,1548689716,0.0,2020-02-06
a.A0DD8B5F-7116-4363-A46F-8854175600DB,com.raycommedia.kltv.KLTVweather,1569262633,1,43.8143310547,-79.4989153219,65.0,1.0,1569262633,1569262633,0.0,2020-02-06
a.A0DD8B5F-7116-4363-A46F-8854175600DB,com.raycommedia.kltv.KLTVweather,1569156327,1,43.8900667993,-79.7357490148,24.0,1.0,1569149081,1569149081,0.0,2020-02-06
a.A0DD8B5F-7116-4363-A46F-8854175600DB,com.raycommedia.kltv.KLTVweather,1547989264,2,43.8902337981,-79.7357598433,65.0,1.0,1547988899,1547988899,0.0,2020-02-06
a.A0DD8B5F-7116-4363-A46F-8854175600DB,com.raycommedia.kltv.KLTVweather,1544356380,2,43.890225777,-79.7357575232,65.0,1.0,1544356003,1544356003,0.0,2020-02-06
a.A0DD8B5F-7116-4363-A46F-8854175600DB,com.raycommedia.kltv.KLTVweather,1560160288,1,43.8901936426,-79.7358353332,8.00120827368,1.0,1560160289,1560160289,0.0,2020-02-06
a.A0DD8B5F-7116-4363-A46F-8854175600DB,com.raycommedia.kltv.KLTVweather,1573672222,2,43.8283628605,-79.506542643,65.0,0.0,1573672137,1573672137,0.0,2020-02-06
